"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"33233629","龜甲塗料有限公司","QUIET & GOOD PAINT CO., LTD.","新北市三峽區大德路270號8樓","8 F., No. 270, Dade Rd., Sanxia Dist., New Taipei City 23741, Taiwan (R.O.C.)"
"33233867","泰隆鋼鐵股份有限公司","TAILUNG STEEL MFG. CO., LTD.","新北市中和區泰和街14號之1","No. 14-1, Taihe St., Zhonghe Dist., New Taipei City 23553, Taiwan (R.O.C.)"
"33234274","晉興精肉店","CHIN HSING SIR SHOP","新北市土城區員林路１８０之５號土城公有零售市場內","No. 180-5, Yuanlin St., Tucheng Dist., New Taipei City 23668, Taiwan (R.O.C.)"
"33234710","海山獸肉店","HAI SHAN SIR SHOP","新北市中和區連城路３４７巷１３之１號（現場僅供辦公室使用）","No. 13-1, Ln. 347, Liancheng Rd., Zhonghe Dist., New Taipei City 23550, Taiwan (R.O.C.)"
"33235653","益誠實業股份有限公司","YIH CHENG INDUSTRIAL CO., LTD.","新北市土城區大暖路116號","No. 116, Danuan Rd., Tucheng Dist., New Taipei City 23676, Taiwan (R.O.C.)"
"33236040","振城工業有限公司","HUANG CHEN CHENG INDUSTRIAL CO., LTD.","新北市土城區永平街12號","No. 12, Yongping St., Tucheng Dist., New Taipei City 23672, Taiwan (R.O.C.)"
"33236203","時文印刷廠","SHI WEN PRINTING FACTORY","新北市三峽區文化路52號","No. 52, Wenhua Rd., Sanxia Dist., New Taipei City 23741, Taiwan (R.O.C.)"
"33238407","盈泰科技股份有限公司","GREAT MICROCOMPUTER TECHNOLOGY CORP.","新北市中和區連城路134巷17號","No. 17, Ln. 134, Liancheng Rd., Zhonghe Dist., New Taipei City 23553, Taiwan (R.O.C.)"
"33253309","第一紡織工業股份有限公司","FIRST TEXTILE INDUSTRIES INC.","臺北市中山區松江路75之1號5樓","5 F., No. 75-1, Songjiang Rd., Zhongshan Dist., Taipei City 10486, Taiwan (R.O.C.)"
"33254519","清水電器工業股份有限公司","CHING SHOEI ELECTRIC INDUSTRIAL CO., LTD.","新北市新莊區瓊林南路77之13號","No. 77-13, Qionglin S. Rd., Xinzhuang Dist., New Taipei City 24263, Taiwan (R.O.C.)"
"33255587","國力混凝土工業股份有限公司","KO LEE CONCRETE CO., LTD.","新北市樹林區西圳街1段116巷14號","No. 14, Ln. 116, Sec. 1, Xizun St., Shulin Dist., New Taipei City 23851, Taiwan (R.O.C.)"
"33255860","超能盛生物科技股份有限公司","SEH BIO TECHNOLOGY CO., LTD.","新北市板橋區民權路226號","No. 226, Minquan Rd., Banqiao Dist., New Taipei City 22050, Taiwan (R.O.C.)"
"33256523","陳斐肉店","CHEN FEI SIR SHOP","新北市樹林區育英市場","Shulin Dist., New Taipei City 238, Taiwan (R.O.C.)"
"33256832","頂埔鐵工廠","TING PUU IRON WORKS","新北市土城區中華路２段１０８號","No. 108, Sec. 2, Zhonghua Rd., Tucheng Dist., New Taipei City 23673, Taiwan (R.O.C.)"
"33257234","啟源塑膠工業股份有限公司","CHI YUAN PLASTIC INDUSTRIAL CO., LTD.","新北市淡水區番子田16之10號","No. 16-10, Fanzitian, Tamsui Dist., New Taipei City 25145, Taiwan (R.O.C.)"
"33258091","國豐造漆有限公司","KUO-FENG PAINT MANUFACTURING CO., LTD.","新北市新莊區後港一路185號","No. 185, Hougang 1st Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)"
"33259508","國光生物科技股份有限公司","ADIMMUNE CORPORATION","臺中市潭子區潭興路1段3號","No. 3, Sec. 1, Tanxing Rd., Tanzi Dist., Taichung City 42743, Taiwan (R.O.C.)"
"33263101","啟昌實業股份有限公司","LINEAR PRECISION INTERNATIONAL CO., LTD.","臺北市萬華區和平西路3段11號1樓","1 F., No. 11, Sec. 3, Heping W. Rd., Wanhua Dist., Taipei City 10851, Taiwan (R.O.C.)"
"33268302","祥泰化工廠股份有限公司","HSIANG TAY CHEMICAL CO., LTD.","新北市永和區永貞路322號5樓之1","5 F.-1, No. 322, Yongzhen Rd., Yonghe Dist., New Taipei City 234018, Taiwan (R.O.C.)"
"33276703","國際纖維科技股份有限公司","KC Fibertech INC.","臺北市松山區敦化北路4巷25弄1號","No. 1, Aly. 25, Ln. 4, Dunhua N. Rd., Songshan Dist., Taipei City 10551, Taiwan (R.O.C.)"
"33280208","國豐實業股份有限公司","KOU FENG INDUSTRIAL CO., LTD.","臺北市松山區南京東路4段186號5樓","5 F., No. 186, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10595, Taiwan (R.O.C.)"
"33284077","華城電機股份有限公司","FORTUNE ELECTRIC CO., LTD.","桃園市中壢區吉林路10號","No. 10, Jilin Rd., Zhongli Dist., Taoyuan City 320023, Taiwan (R.O.C.)"
"33284746","勝法實業股份有限公司","SHENG FA INDUSTRIES CO., LTD.","新北市板橋區大觀路2段417號","No. 417, Sec. 2, Daguan Rd., Banqiao Dist., New Taipei City 220099, Taiwan (R.O.C.)"
"33285082","裕祥精肉店","TU CHENG SIR SHOP","新北市土城區員林里員林路１８０－７號土城公有零售市場","No. 180-7, Yuanlin St., Yuanlin Vil., Tucheng Dist., New Taipei City 23668, Taiwan (R.O.C.)"
"33285506","華江發塑膠股份有限公司","HAW CHIAN FA PLASTIC CO., LTD.","新北市板橋區干城路155號","No. 155, Gancheng Rd., Banqiao Dist., New Taipei City 22061, Taiwan (R.O.C.)"
"33286574","普利國際股份有限公司","POLY INTRA ENTERPRISE CO., LTD.","新北市五股區四維路120號（2樓）","2 F., No. 120, Siwei Rd., Wugu Dist., New Taipei City 24874, Taiwan (R.O.C.)"
"33286842","童美商店","TUNG MEI SIR SHOP","新北市樹林區育英街育英市場內第２號攤位","No. 2, Yuying St., Shulin Dist., New Taipei City 23848, Taiwan (R.O.C.)"
"33286913","景行有限公司","THE GREAT KINGDOM ENTERPRISES LTD.","臺北市中正區重慶南路2段59之1號7樓","7 F., No. 59-1, Sec. 2, Chongqing S. Rd., Zhongzheng Dist., Taipei City 10075, Taiwan (R.O.C.)"
"33287510","朝源肉舖","CHAO YUAN MISS SHOP","新北市永和區安樂路１９１號永安市場４３號","No. 191, Anle Rd., Yonghe Dist., New Taipei City 234, Taiwan (R.O.C.)"
"33287737","華泰企業有限公司","WHATEY ENTERPRISE CO., LTD.","新北市中和區中正路880號11樓之1","11F.-1, No. 880, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23586, Taiwan (R.O.C.)"
"33288341","惠豐化工廠股份有限公司","HIFORCE CHEMICALS CO., LTD.","新竹縣湖口鄉復興路6號","No. 6, Fuxing Rd., Hukou Township, Hsinchu County 30352, Taiwan (R.O.C.)"
"33288834","華菱電氣企業股份有限公司","AMITABHA INC.","臺北市北投區自強街48號1樓","1 F., No. 48, Ziqiang St., Beitou Dist., Taipei City 112050, Taiwan (R.O.C.)"
"33288969","華山彩印股份有限公司","HUASHAN COLOR PRINTING CO., LTD.","新北市三峽區國際一街33之1號3樓","3 F., No. 33-1, Guoji 1st St., Sanxia Dist., New Taipei City 237020, Taiwan (R.O.C.)"
"33289117","裕成工業股份有限公司","YUU CHENG INDUSTRIAL CO., LTD.","新北市中和區秀朗路3段128巷7弄2號1樓","1 F., No. 2, Aly. 7, Ln. 128, Sec. 3, Xiulang Rd., Zhonghe Dist., New Taipei City 235085, Taiwan (R.O.C.)"
"33296200","華南塑膠製品廠股份有限公司","HWA NAN PLASTICS MFG. IND. LTD.","新北市中和區連城路160號","No. 160, Liancheng Rd., Zhonghe Dist., New Taipei City 23553, Taiwan (R.O.C.)"
"33300400","艋舺能源有限公司","WAN I SHOP","臺北市萬華區艋舺大道120巷11弄1號","No. 1, Aly. 11, Ln. 120, Bangka Blvd., Wanhua Dist., Taipei City 108028, Taiwan (R.O.C.)"
"33321708","舒靈化學工業股份有限公司","SHULING CHEMICAL INDUSTRY CO., LTD.","臺北市大安區復興南路2段160巷9號1樓","1 F., No. 9, Ln. 160, Sec. 2, Fuxing S. Rd., Da'an Dist., Taipei City 106030, Taiwan (R.O.C.)"
"33322262","靖泰實業股份有限公司","JING TAI CO., LTD.","新北市五股區新五路2段279號","No. 279, Sec. 2, Xin 5th Rd., Wugu Dist., New Taipei City 24887, Taiwan (R.O.C.)"
"33322489","偉宸營造有限公司","SHENG-FANG ENGINEERING CO., LTD.","臺北市北投區光明路246號4樓之5","4 F.-5, No. 246, Guangming Rd., Beitou Dist., Taipei City 112006, Taiwan (R.O.C.)"
"33323868","新台灣紡織股份有限公司","NEW TAIWAN SPINNING CO., LTD.","臺中市沙鹿區居仁里臺灣大道七段955號","No. 955, Sec. 7, Taiwan Blvd., Juren Vil., Shalu Dist., Taichung City 433029, Taiwan (R.O.C.)"
"33324917","瑞光機械工業有限公司","ZUEI KUANG MECHANICAL INDUSTRY CO., LTD.","新北市板橋區中山路2段603號","No. 603, Sec. 2, Zhongshan Rd., Banqiao Dist., New Taipei City 22068, Taiwan (R.O.C.)"
"33325303","新生藥房","XING SHENG CO.","新北市三峽區民權街３３號","No. 33, Minquan St., Sanxia Dist., New Taipei City 23741, Taiwan (R.O.C.)"
"33325492","新全勝行","HSIN CHUAN SHEN SHOP","新北市鶯歌區尖山埔街零售市場內","Jianshanpu Rd., Yingge Dist., New Taipei City 23942, Taiwan (R.O.C.)"
"33325752","資生堂石膏廠股份有限公司","TZU SHE TANG GYPSUM CO., LTD.","新北市鶯歌區文化路667號1樓","1 F., No. 667, Wenhua Rd., Yingge Dist., New Taipei City 239005, Taiwan (R.O.C.)"
"33326041","傳結利肉店","CHUAN CHIEH LI SHOP","新北市土城區中正路1段18號(土城公有零售市場內(左2號))","No. 18, Sec. 1, Zhongzheng Rd., Tucheng Dist.,  New Taipei City 236035, Taiwan (R.O.C.)"
"33326252","新光帆布裝潢有限公司","SAN KUANG FABRICS CO., LTD.","新北市永和區安樂路481號","No. 481, Anle Rd., Yonghe Dist., New Taipei City 23455, Taiwan (R.O.C.)"
"33326464","新順興肉舖","HSIN SHUN HSING SHOP","新北市樹林區保安街1段16巷38號","No. 38, Ln. 16, Sec. 1, Bao’an St., Shulin Dist., New Taipei City 23841, Taiwan (R.O.C.)"
"33326632","鼎文書局股份有限公司","TINGWEN PUBLISHER CO., LTD.","新北市中和區中山路2段351號10樓之6","4 F., No. 49, Sec. 1, Chongqing S. Rd., Zhongzheng Dist., Taipei City 100003, Taiwan (R.O.C.)"
"33327246","鈺順工程工業有限公司","YU SHUN CONSTRUCTION INDUSTRIAL CO., LTD.","新北市中和區新民街110號1樓","1 F., No. 110, Xinmin St., Zhonghe Dist., New Taipei City 235009, Taiwan (R.O.C.)"
"33327457","新電工業股份有限公司","CENTRIC INDUSTRY CO., LTD.","新北市土城區中山路4巷1號1樓","1 F., No. 1, Ln. 4, Zhongshan Rd., Tucheng Dist., New Taipei City 23680, Taiwan (R.O.C.)"
"33328483","源祥貿易股份有限公司","YUEN SHIIANG TRADING CO., LTD.","新北市板橋區文化路1段223號","No. 223, Sec. 1, Wenhua Rd., Banqiao Dist., New Taipei City 22050, Taiwan (R.O.C.)"
"33329315","義峰工業有限公司","YIH FENG HARDWARE CO., LTD.","基隆市安樂區外寮里15鄰武嶺街260之1號","No. 260-1, Wuling St., 15th Neighborhood, Wailiao Vil., Anle Dist., Keelung City 20444, Taiwan (R.O.C.)"
"33336603","新居商店","HSIN CHU SIR SHOP","新北市三峽區插角１１５號","No. 115, Chajiao, Sanxia Dist., New Taipei City 23742, Taiwan (R.O.C.)"
"33337309","極東車業行","CHI TUNG BICYCLE SHOP","新北市板橋區文化路1段173號(1樓)","1 F., No. 173, Sec. 1, Wenhua Rd., Banqiao Dist., New Taipei City 220031, Taiwan (R.O.C.)"
"33342008","新昌實業股份有限公司","SHIN CHANG CO., LTD.","桃園市龜山區長壽路109號","No. 109, Changshou Rd., Guishan Dist., Taoyuan City 333032, Taiwan (R.O.C.)"
"33342106","新東豐機械股份有限公司","SHIN TUNG FONG MACHINE CO., LTD.","新北市土城區中央路1段365巷19號","No. 19, Ln. 365, Sec. 1, Zhongyang Rd., Tucheng Dist., New Taipei City 23665, Taiwan (R.O.C.)"
"33356500","新盛隆商店","HSIN SHENG LUNG SHOP","新北市三峽區插角里插角１１３號","No. 113, Chajiao, Chajiao Vil., Sanxia Dist., New Taipei City 23742, Taiwan (R.O.C.)"
"33374802","新豐生醫科技股份有限公司","SYMPHON MEDICAL TECHNOLOGY CO., LTD.","新北市淡水區淡金路5段118號","No. 118, Sec. 5, Danjin Rd., Tamsui Dist., New Taipei City 25145, Taiwan (R.O.C.)"
"33375909","新麗企業股份有限公司","SHINIH ENTERPRISE CO., LTD.","桃園市八德區廣德里聯華街41號","No. 41, Lianhua St., Guangde Vil., Bade Dist., Taoyuan City 33452, Taiwan (R.O.C.)"
"33377097","臺灣炭素工業股份有限公司","TAIWAN ACTIVE CARBON INDUSTRY CO., LTD.","新北市土城區日新街56號","No. 56, Rixin St., Tucheng Dist., New Taipei City 23666, Taiwan (R.O.C.)"
"33377505","碧山工程有限公司","BE SHAN CO., LTD.","臺北市信義區基隆路2段85號6樓","6 F., No. 85, Sec. 2, Keelung Rd., Xinyi Dist., Taipei City 110008, Taiwan (R.O.C.)"
"33378005","新北市農會","NEW TAIPEI CITY FARMERS’ ASSOCIATION","新北市板橋區縣民大道１段２９１號","NO.291, SEC. 1, XIANMIN BLVD., BANQIAO DIST., NEW TAIPEI CITY 22055, TAIWAN (R.O.C.)"
"33378032","臺灣德和樟腦股份有限公司","TAIWAN TEKHO CAMPHOR CO., LTD.","新北市中和區中板路31號","No. 31, Zhongban Rd., Zhonghe Dist., New Taipei City 23556, Taiwan (R.O.C.)"
"33378151","廣承工業有限公司","KWANG-CHANG INDUSTRIAL CO., LTD.","新北市板橋區中山路1段62號","No. 62, Sec. 1, Zhongshan Rd., Banqiao Dist., New Taipei City 22063, Taiwan (R.O.C.)"
"33378172","中華漢陞股份有限公司","CHINA HI-RIGHT CO., LTD.","臺北市內湖區民權東路6段56巷1弄6號","No. 6, Aly. 1, Ln. 56, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City 11465, Taiwan (R.O.C.)"
"33378602","臺北氧氣股份有限公司","TAIPEI OXYGEN AND GAS CO.","新北市板橋區三民路1段22號","No. 22, Sec. 1, Sanmin Rd., Banqiao Dist., New Taipei City 220774, Taiwan (R.O.C.)"
"33379665","廣野精機股份有限公司","KYANG YHE DELICATE MACHINE CO., LTD.","新北市板橋區四川路2段31號1樓","1 F., No. 31, Sec. 2, Sichuan Rd., Banqiao Dist., New Taipei City 22061, Taiwan (R.O.C.)"
"33380516","臺灣石材股份有限公司","TAIWAN MARBLE CO., LTD.","臺北市萬華區昆明街260號2樓","2 F., No. 260, Kunming St., Wanhua Dist., Taipei City 108011, Taiwan (R.O.C.)"
"33380924","福島機械有限公司","FU TAU MACHINERY CO., LTD.","新北市鶯歌區國慶街26號","No. 26, Guoqing St., Yingge Dist., New Taipei City 239001, Taiwan (R.O.C.)"
"33381521","精機機械廠股份有限公司","CHING CHI MACHINE CO., LTD.","新北市板橋區三民路2段33號13樓","13 F., No. 33, Sec. 2, Sanmin Rd., Banqiao Dist., New Taipei City 22069, Taiwan (R.O.C.)"
"33382182","常利興業股份有限公司","COMFORTABLE ELECTRONIC CO., LTD.","新北市中和區立德街142號3樓","3 F., No. 142, Lide St., Zhonghe Dist., New Taipei City 235602, Taiwan (R.O.C.)"
"33385300","台灣松下電器股份有限公司","PANASONIC TAIWAN CO., LTD.","新北市中和區員山路579號","No. 579, Yuanshan Rd., Zhonghe Dist., New Taipei City 235409, Taiwan (R.O.C.)"
"33385907","台灣納勝測器股份有限公司","TAIWAN NISSEI SOKKI CO., LTD.","新北市板橋區成功路21巷2號","No. 2, Ln. 21, Chenggong Rd., Banqiao Dist., New Taipei City 22070, Taiwan (R.O.C.)"
"33392409","遠東磁器股份有限公司","FAR EASTERN CHINA FACTORY","新北市鶯歌區永昌街86號","No. 86, Yongchang St., Yingge Dist., New Taipei City 23943, Taiwan (R.O.C.)"
"33404209","肇慶有限公司","TAIWAN SHAOHSING TRADING CO., LTD.","臺北市中正區重慶南路1段49號10樓C室","Rm. C, 10 F., No. 49, Sec. 1, Chongqing S. Rd., Zhongzheng Dist.,  Taipei City 100003, Taiwan (R.O.C.)"
"33405827","慶彥國際股份有限公司","KING FIELD CO., LTD.","新北市板橋區民權路226號4樓","4 F., No. 226, Minquan Rd., Banqiao Dist., New Taipei City 22050, Taiwan (R.O.C.)"
"33405832","德州儀器工業股份有限公司","TEXAS INSTRUMENTS TAIWAN LTD.","新北市中和區興南路1段142號","No. 142, Sec. 1, Xingnan Rd., Zhonghe Dist., New Taipei City 23509, Taiwan (R.O.C.)"
"33406070","德祥電業廠有限公司","DAI SHOU ELECTRONIC CO., LTD.","新北市永和區水源街21巷5號","No. 5, Ln. 21, Shuiyuan St., Yonghe Dist., New Taipei City 23447, Taiwan (R.O.C.)"
"33406109","鋐昌工業股份有限公司","FUNG CHANG INDUSTRIAL CO., LTD.","桃園市平鎮區新富里中豐路327巷2號1樓","1 F., No. 2, Ln. 327, Zhongfeng Rd., Xinfu Vil., Pingzhen Dist., Taoyuan City 324002, Taiwan (R.O.C.)"
"33406142","一建興肉店","I CHIEN HSING SHOP","新北市三峽區公有零售市場第Ｚ２號攤位","No. 2, Sanxia Dist., New Taipei City 237, Taiwan (R.O.C.)"
"33406276","實用企業股份有限公司","GENERAL ENTERPRISE CO., LTD.","新北市中和區連城路134巷11號","No. 11, Ln. 134, Liancheng Rd., Zhonghe Dist., New Taipei City 23553, Taiwan (R.O.C.)"
"33406282","彬彬肉舖","BIN BIN BUTCHER SHOP","新北市土城區員林里員林180之8號土城公有零售市場內","No. 180-8, Yuanlin Vil., Tucheng Dist., New Taipei City 236, Taiwan (R.O.C.)"
"33419961","富鼎盛生技股份有限公司","FU TING SHENG BIOTECH CO., LTD.","桃園市平鎮區平南里中豐路南勢二段460巷136號","No. 136, Ln. 460, Nanshi Sec. 2, Zhongfeng Rd., Pingnan Vil., Pingzhen Dist., Taoyuan City 32472, Taiwan (R.O.C.)"
"33420236","錦章商店","CHIN CHANG SIR SHOP","新北市樹林區育英街５１巷１號育英市場第２７號攤位","No. 1, Ln. 51, Yuying St., Shulin Dist., New Taipei City 23848, Taiwan (R.O.C.)"
"33420382","興邦印染廠股份有限公司","HSINGPANG PRINTING & DYEING CO., LTD.","新北市土城區福安街114號","No. 114, Fu’an St., Tucheng Dist., New Taipei City 23679, Taiwan (R.O.C.)"
"33420860","線藝電子股份有限公司","COILCRAFT TAIWAN INC.","新北市土城區中央路2段91之2號","No. 91-2, Sec. 2, Zhongyang Rd., Tucheng Dist., New Taipei City 23668, Taiwan (R.O.C.)"
"33421185","積穗獸肉店","CHI SUI SHOP","新北市中和區員山路４４８巷２１號","No. 21, Ln. 448, Yuanshan Rd., Zhonghe Dist., New Taipei City 235014, Taiwan (R.O.C.)"
"33423304","樹林企業股份有限公司","TAIWAN SHULIN ENTERPRISE CO., LTD.","新北市中和區中正路760、762號1樓","1 F., No. 762, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23586, Taiwan (R.O.C.)"
"33427505","興隆窯業廠","HSING LUNG CERAMICS FACTORY","新北市鶯歌區中山路61號","No. 61, Zhongshan Rd., Yingge Dist., New Taipei City 23942, Taiwan (R.O.C.)"
"33428716","欣巴巴事業股份有限公司","HSIN BA BA CORPORATION","高雄市前鎮區民權二路6號27樓","27 F., No. 6, Minquan 2nd Rd., Qianzhen Dist., Kaohsiung City 806615, Taiwan (R.O.C.)"
"33438502","聯豐機械股份有限公司","LIEN FONG MACHINERY CO., LTD.","新北市土城區自強街2之1號","No. 2-1, Ziqiang St., Tucheng Dist., New Taipei City 236043, Taiwan (R.O.C.)"
"33444700","藝文印書館股份有限公司","YEE WEN PUBLISHING CO., LTD.","新北市板橋區光明街92號(1樓)","1 F., No. 92, Guangming St., Banqiao Dist., New Taipei City 22064, Taiwan (R.O.C.)"
"33650150","麻豆電器企業有限公司","MADOW ELECTRIC CO., LTD.","新北市中和區建八路16號6樓之1","6F.-1, No. 16, Jian 8th Rd., Zhonghe Dist., New Taipei City 23511, Taiwan (R.O.C.)"
"33650525","泰豐機械工業有限公司","CHUCO MACHINERY INDUSTRIAL CO., LTD.","新北市樹林區光華街16號","No. 16, Guanghua St., Shulin Dist., New Taipei City 23865, Taiwan (R.O.C.)"
"33651165","益弘企業股份有限公司","YIH HORNG INDUSTRIAL CO., LTD.","新北市板橋區雙十路二段六三號一樓","1 F., No. 63, Sec. 2, Shuangshi Rd., Banqiao Dist., New Taipei City 22043, Taiwan (R.O.C.)"
"33651242","員山工業有限公司","YUANG SHAN INDUSTRIAL CO., LTD.","新北市中和區員山路454號","No. 454, Yuanshan Rd., Zhonghe Dist., New Taipei City 23545, Taiwan (R.O.C.)"
"33651307","金陶窯業股份有限公司","KING DOW CERAMIC CO., LTD.","新北市鶯歌區大湖路123號","No. 123, Dahu Rd., Yingge Dist., New Taipei City 23941, Taiwan (R.O.C.)"
"33652220","大西河股份有限公司","GRAND SI HO INDUSTRIAL CO., LTD.","新北市土城區石門路35號","No. 35, Shimen Rd., Tucheng Dist., New Taipei City 23654, Taiwan (R.O.C.)"
"33653059","千維企業股份有限公司","CHANG WAY INDUSTRIES CO., LTD.","新北市樹林區保安街1段313巷26弄1、3號","No. 3, Aly. 26, Ln. 313, Sec. 1, Bao’an St., Shulin Dist., New Taipei City 238001, Taiwan (R.O.C.)"
"33653494","聯發紡織纖維股份有限公司","LAN FA TEXTILE CO., LTD.","臺北市大同區玉泉里環河北路1段73號5樓之5","5F.-5, No. 73, Sec. 1, Huanhe N. Rd., Yuquan Vil., Datong Dist., Taipei City 10342, Taiwan (R.O.C.)"
"33654727","國聯窯業股份有限公司","GWO LIAN CERAMICS CO., LTD.","新北市鶯歌區鶯桃路285巷35號","No. 35, Ln. 285, Yingtao Rd., Yingge Dist., New Taipei City 239015, Taiwan (R.O.C.)"
"33654938","周遊企業有限公司","CHOU YU LNDUS TIAL CO., LTD.","臺北市文山區萬壽路58號","No. 58, Wanshou Rd., Wenshan Dist., Taipei City 116026, Taiwan (R.O.C.)"
"33655508","漢鋅實業股份有限公司","DE HONG INDUSTRIAL CO., LTD.","桃園市龜山區南上路663巷36弄61之1號","No. 61-1, Aly. 36, Ln. 663, Nanshang Rd., Guishan Dist., Taoyuan City 33392, Taiwan (R.O.C.)"
"33656154","慶林工業有限公司","JING LIN PLASTIC INDUSTRIAL CO., LTD.","新北市土城區千歲路30號","No. 30, Qiansui Rd., Tucheng Dist., New Taipei City 236036, Taiwan (R.O.C.)"
"33656540","志榮實業股份有限公司","CHIH ROUNG ENTERPRISE CO., LTD.","新北市樹林區中正路五一六號","No. 516, Zhongzheng Rd., Shulin Dist., New Taipei City 23867, Taiwan (R.O.C.)"
"33656838","凱凱企業股份有限公司","DOUBLE KAI ENTERPRISES CO., LTD.","新北市板橋區長安街138巷1弄214號4樓","4 F., No. 214, Aly. 1, Ln. 138, Chang’an St., Banqiao Dist., New Taipei City 22066, Taiwan (R.O.C.)"
"33656963","祥惠塑膠股份有限公司","SHYANY HUEY PLASTIC CO., LTD.","新北市中和區民有街23號7樓","7 F., No. 23, Minyou St., Zhonghe Dist., New Taipei City 235007, Taiwan (R.O.C.)"
"33658667","志銘鑄造廠","TGA(TAIWAN) FACTORY","新北市鶯歌區大湖路109巷12號1樓","1 F., No. 12, Ln. 109, Dahu Rd., Yingge Dist., New Taipei City 23941, Taiwan (R.O.C.)"
"33659342","宏隆化工廠有限公司","HUNG LUNG CHEMICAL PLANT CO., LTD.","新北市土城區永豐路191號","No. 191, Yongfeng Rd., Tucheng Dist., New Taipei City 236004, Taiwan (R.O.C.)"
"33659498","盛達電業股份有限公司","BILLION ELECTRIC CO., LTD.","新北市新店區中興路2段192號8樓","8 F., No. 192, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 231017, Taiwan (R.O.C.)"
"33659510","晉德實業有限公司","GENT DEVELOPMENT CORP","臺北市大安區和平東路1段87之1號12樓","12 F., No. 87-1, Sec. 1, Heping E. Rd., Da'an Dist., Taipei City 106004, Taiwan (R.O.C.)"
"33660066","德義肉號","TE I SIR SHOP","新北市中和區中山路４１號枋寮市場第１７號攤位","No. 41, Zhonghe Dist., New Taipei City 235, Taiwan (R.O.C.)"
"33660729","標準電機有限公司","STANDARD ELECTRIC WORKS CO., LTD.","新北市土城區忠承路105號5樓","5 F., No. 105, Zhongcheng Rd., Tucheng Dist., New Taipei City 23674, Taiwan (R.O.C.)"
"33660805","宏元塑膠有限公司","UNIVERSAL YEN PLASTICS CO.","新北市樹林區光興街九三號","No. 93, Guangxing St., Shulin Dist., New Taipei City 23876, Taiwan (R.O.C.)"
"33660853","日茂國際投資股份有限公司","JU-MAW GLASS IND. CO., LTD.","桃園市蘆竹區內厝里1鄰六福路300之4號 (一樓)","1 F., No. 300-4, Liufu Rd., 1st Neighborhood, Neicuo Vil., Luzhu Dist., Taoyuan City 338107, Taiwan (R.O.C.)"
"33661234","富源磁器股份有限公司","BELL NEW CERAMICS CO., LTD.","新北市鶯歌區鶯桃路60號","No. 60, Yingtao Rd., Yingge Dist., New Taipei City 239011, Taiwan (R.O.C.)"
"33662368","康泰工業股份有限公司","CERGLASS MFG. INC.","新北市鶯歌區文化路324巷23號","No. 23, Ln. 324, Wenhua Rd., Yingge Dist., New Taipei City 23942, Taiwan (R.O.C.)"
"33663649","協昌染整股份有限公司","CHEH CHANG INDUSTRIAL & DYEING CO., LTD.","新北市樹林區西圳街1段45號1樓","1 F., No. 45, Sec. 1, Xizun St., Shulin Dist., New Taipei City 23851, Taiwan (R.O.C.)"
"33663789","川雄企業有限公司","CHWAN HSIUNG ENTERPRISE CO., LTD.","新北市三峽區弘道7之1號","No. 7-1, Hongdao, Sanxia Dist., New Taipei City 23742, Taiwan (R.O.C.)"
"33664372","瑞立化學製藥股份有限公司","JUILY PHARMACEUTICAL CO., LTD.","新北市三峽區介壽路3段172巷22號","No. 22, Ln. 172, Sec. 3, Jieshou Rd., Sanxia Dist., New Taipei City 237008, Taiwan (R.O.C.)"
"33664627","潤和實業有限公司","RUENN-HO INDUSTRIAL CO., LTD.","臺北市中山區新生北路3段19巷31號1樓","1 F., No. 31, Ln. 19, Sec. 3, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10471, Taiwan (R.O.C.)"
"33664871","上億橡膠股份有限公司","SHANG YIH RUBBER CO., LTD.","新北市土城區日新街31號","No. 31, Rixin St., Tucheng Dist., New Taipei City 23666, Taiwan (R.O.C.)"
"33665169","金岱窯業股份有限公司","KING DAI CERAMIC CO., LTD.","新北市鶯歌區大湖路109巷1號","No. 1, Ln. 109, Dahu Rd., Yingge Dist., New Taipei City 23941, Taiwan (R.O.C.)"
"33665597","冠旭實業有限公司","MEDIOCRE ENTERPRISE CO., LTD.","新北市板橋區三民路1段31巷14號1樓","1 F., No. 14, Ln. 31, Sec. 1, Sanmin Rd., Banqiao Dist., New Taipei City 22070, Taiwan (R.O.C.)"
"33665843","欣欣天然氣股份有限公司","SHIN SHIN NATURAL GAS CO., LTD.","新北市永和區永和路1段100號","No. 100, Sec. 1, Yonghe Rd., Yonghe Dist., New Taipei City 234405, Taiwan (R.O.C.)"
"33665870","基源貿易有限公司","KIGENG TRADING CO., LTD.","新北市中和區中山路2段411號6樓","6 F., No. 411, Sec. 2, Zhongshan Rd., Zhonghe Dist., New Taipei City 23558, Taiwan (R.O.C.)"
