"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"70528532","昆兆益精密工業股份有限公司","JKE PRECISION INDUSTRY CO., LTD.","臺中市太平區合利街24巷13號","No. 13, Ln. 24, Heli St., Taiping Dist., Taichung City 411004, Taiwan (R.O.C.)"
"70528625","鑫眾國際股份有限公司","SHING CHONG INTERNATIONAL CO., LTD.","新北市新莊區建安街73號","No. 73, Jian’an St., Xinzhuang Dist., New Taipei City 24259, Taiwan (R.O.C.)"
"70528688","雅仕禮國際開發有限公司","YES-GIFT INTERNATIONAL CO., LTD.","新北市三重區新北大道1段115號17樓之4","17F.-4, No. 115, Sec. 1, New Taipei Blvd., Sanchong Dist., New Taipei City 24161, Taiwan (R.O.C.)"
"70528863","商達利企業有限公司","SANTANYX ENTERPRISE CO., LTD.","臺中市大里區中興路二段136巷27號1樓","1 F., No. 27, Ln. 136, Sec. 2, Zhongxing Rd., Dali Dist., Taichung City 41270, Taiwan (R.O.C.)"
"70528940","光營產業機械股份有限公司","KUAN YING MACHINERY CO., LTD.","桃園市中壢區永福里中園路187巷2之1號 (1樓)","1 F., No. 2-1, Ln. 187, Zhongyuan Rd., Yongfu Vil., Zhongli Dist., Taoyuan City 320021, Taiwan (R.O.C.)"
"70529027","豐欣營造有限公司","ReShore Technologies Co., Ltd.","高雄市三民區黃興路4號8樓","8 F., No. 4, Huangxing Rd., Sanmin Dist., Kaohsiung City 80772, Taiwan (R.O.C.)"
"70529048","宣盈有限公司","CLOSENESS CO., LTD.","彰化縣鹿港鎮頭南里南勢巷十三之八號","No. 13-8, Nanshi Ln., Tounan Vil., Lukang Township, Changhua County 50564, Taiwan (R.O.C.)"
"70529080","台灣奇蹟股份有限公司","FORMOSA MIRACLE CO., LTD","桃園市桃園區長德里永安路556巷3號","No. 3, Ln. 556, Yong’an Rd., Changde Vil., Taoyuan Dist., Taoyuan City 330037, Taiwan (R.O.C.)"
"70529096","豐豪食品有限公司","SHENG JUN HSIN ENTERPRISE CO., LTD.","臺中市南屯區文山里保安九街143號1樓","1 F., No. 143, Bao’an 9th St., Wenshan Vil., Nantun Dist., Taichung City 40858, Taiwan (R.O.C.)"
"70529146","阜拓科技股份有限公司","FORTER TECHNOLOGY CORPORATION","臺中市南區和平里忠明南路758號5樓","5 F., No. 758, Zhongming S. Rd., Heping Vil., South Dist., Taichung City 402256, Taiwan (R.O.C.)"
"70529270","車偉佳科技有限公司","CARVIGAR TECHNOLOGY CO., LTD.","新北市中和區立德街一四八巷四六號四樓","4 F., No. 46, Ln. 148, Lide St., Zhonghe Dist., New Taipei City 23512, Taiwan (R.O.C.)"
"70529292","廣生企業有限公司","GWANG SHENG CO., LTD.","高雄市路竹區華光路2巷28號1樓","1 F., No. 28, Ln. 2, Huaguang Rd., Luzhu Dist., Kaohsiung City 82149, Taiwan (R.O.C.)"
"70529309","雅冠全球實業有限公司","YAGUAN WORLWIDE ENTERPRISE CO., LTD.","高雄市鳳山區文中街103號1樓","1 F., No. 103, Wenzhong St., Fengshan Dist., Kaohsiung City 830014, Taiwan (R.O.C.)"
"70529384","字盛環保機械有限公司","JI SEN ENVIRONMENTAL CO., LTD.","臺中市大甲區武曲里橫圳街45號","No. 45, Hengzun St., Wuqu Vil., Dajia Dist., Taichung City 43743, Taiwan (R.O.C.)"
"70529429","建力精密有限公司","JIAN LI PRECISION INC.","新竹市香山區大庄里瑞光街176巷1號1樓","1 F., No. 1, Ln. 176, Ruiguang St., Dazhuang Vil., Xiangshan Dist., Hsinchu City 30092, Taiwan (R.O.C.)"
"70529440","伸榮鋼鐵有限公司","STRETCH RONG STEEL CO., LTD.","新北市三重區中正北路380巷16號","No. 16, Ln. 380, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24157, Taiwan (R.O.C.)"
"70529455","一飛印媒體資訊股份有限公司","E-FREE MEDIA INFORMATION CO., LTD.","新北市中和區中正路700號3樓之1","3F.-1, No. 700, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23552, Taiwan (R.O.C.)"
"70529461","瑞光國際有限公司","LUMINOSITY ENTERPRISE CO., LTD.","新北市新莊區中港路401號5樓","5 F., No. 401, Zhonggang Rd., Xinzhuang Dist., New Taipei City 242019, Taiwan (R.O.C.)"
"70529602","璦輪實業有限公司","AL LEN HARDWARE ENTERPRISE CO., LTD.","彰化縣溪湖鎮西寮里員鹿路西寮巷41–1號","No. 41-1, Xiliao Ln., Yuanlu Rd., Xiliao Vil., Xihu Township, Changhua County 51445, Taiwan (R.O.C.)"
"70529650","耀奕精品有限公司","YAO YI BRASS LIMITED COMPANY","彰化縣和美鎮山犁里鹿和路六段255巷4號","No. 4, Ln. 255, Sec. 6, Luhe Rd., Shanli Vil., Hemei Township, Changhua County 50846, Taiwan (R.O.C.)"
"70529687","普林斯國際有限公司","PRINCE INTERNATIONAL MARKETING CO., LTD.","新北市板橋區國慶路278號3樓之2","3 F.-2, No. 278, Guoqing Rd., Banqiao Dist., New Taipei City 220061, Taiwan (R.O.C.)"
"70529700","乙興機械有限公司","YEHSING MACHINERY CO., LTD.","彰化縣線西鄉頂犁村和線路800號","No. 800, Hexian Rd., Xianxi Township, Changhua County 50743, Taiwan (R.O.C.)"
"70529779","恆聚有限公司","CHYAN JIUH CO., LTD.","桃園市平鎮區雙連里民族路雙連二段118巷51弄36號","No. 36, Aly. 51, Ln. 118, Shuanglian Sec. 2, Minzu Rd., Shuanglian Vil., Pingzhen Dist., Taoyuan City 32451, Taiwan (R.O.C.)"
"70529841","承昊生技股份有限公司","CHENG HAO Biotechnology Co., Ltd.","臺北市信義區基隆路1段143號7樓","7 F., No. 143, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 110058, Taiwan (R.O.C.)"
"70529856","長明鴻實業有限公司","CHANG MING HONG ENTERPRISE CO., LTD.","彰化縣鹿港鎮東崎里四鄰東崎三巷二四號","No. 24, Dongqi 3rd Ln., 4th Neighborhood, Dongqi Vil., Lukang Township, Changhua County 50547, Taiwan (R.O.C.)"
"70529899","鉦憲金屬科技股份有限公司","CHENG HSIEN METAL TECHNOLOGY CO., LTD.","臺中市南區五權南路581號1樓","1 F., No. 581, Wuquan S. Rd., South Dist., Taichung City 402012, Taiwan (R.O.C.)"
"70530024","岑盈企業有限公司","CHENG-YING SPORTING MATERIALS CO., LTD.","臺中市豐原區南陽里南陽路南陽新村163之1號","No. 163-1, Nanyangxincun, Nanyang Rd., Nanyang Vil., Fengyuan Dist., Taichung City 42083, Taiwan (R.O.C.)"
"70530066","振益盛精密有限公司","CHEN I SHENG PRECISION CO., LTD.","高雄市路竹區大社路287巷6號1樓","1 F., No. 6, Ln. 287, Dashe Rd., Luzhu Dist., Kaohsiung City 82141, Taiwan (R.O.C.)"
"70530071","鍏祥工業有限公司","Wai xiang Industrial Co., Ltd","新北市新莊區化成路746巷33號","No. 33, Ln. 746, Huacheng Rd., Xinzhuang Dist., New Taipei City 24253, Taiwan (R.O.C.)"
"70530164","安特力科技股份有限公司","STL CO., LTD.","宜蘭縣蘇澳鎮冷泉路30號","No. 30, Lengquan Rd., Su’ao Township, Yilan County 27044, Taiwan (R.O.C.)"
"70530191","金富程國際有限公司","CHIN FWU CHERN INTERNATIONAL CO., LTD.","臺中市太平區大源十九街81號1樓","1 F., No. 81, Dayuan 19th St., Taiping Dist., Taichung City 41160, Taiwan (R.O.C.)"
"70530220","安沺企業有限公司","ANN TEEN CO.,LTD.","臺中市太平區福隆里光興路1463巷42弄25號","No. 25, Aly. 42, Ln. 1463, Guangxing Rd., Fulong Vil., Taiping Dist., Taichung City 41149, Taiwan (R.O.C.)"
"70530277","長瑩科技股份有限公司","JOINT - TEK CO., LTD.","臺中市南屯區向上路二段330之7號1樓","1 F., No. 330-7, Sec. 2, Xiangshang Rd., Nantun Dist., Taichung City 40867, Taiwan (R.O.C.)"
"70530312","凱斯達企業有限公司","KAISUDA ENTERPRISE CO., LTD.","嘉義縣大林鎮中坑里大埔美園區三路12號","No. 12, Dapumeiyuanqu 3rd Rd., Zhongkeng Vil., Dalin Township, Chiayi County 62255, Taiwan (R.O.C.)"
"70530328","文亮貿易有限公司","HOWARD T. INTERNATIONAL TRADING CO., LTD.","高雄市鳳山區文德里濱山街55巷8弄2之2號","No. 2-2, Aly. 8, Ln. 55, Binshan St., Wende Vil., Fengshan Dist., Kaohsiung City 83053, Taiwan (R.O.C.)"
"70530381","績麗有限公司","PHENIC CO., LTD.","新北市三重區重新路3段90號19樓","19 F., No. 90, Sec. 3, Chongxin Rd., Sanchong Dist., New Taipei City 24143, Taiwan (R.O.C.)"
"70530397","財源隆股份有限公司","TSAI YUAN LUNG CO., LTD.","彰化縣芬園鄉嘉興村嘉中街484巷85號1樓","1 F., No. 85, Ln. 484, Jiazhong St., Fenyuan Township, Changhua County 50242, Taiwan (R.O.C.)"
"70530473","鋒勝企業有限公司","F&S ENTERPRISE CO., LTD.","高雄市鳳山區國富里國富路二一巷一八號","No. 18, Ln. 21, Guofu Rd., Guofu Vil., Fengshan Dist., Kaohsiung City 830039, Taiwan (R.O.C.)"
"70530544","欣宸食品有限公司","SINCHEN FOOD INDUSTRIAL CO., LTD.","新北市板橋區文化路一段32巷21弄12號4樓","4 F., No. 12, Aly. 21, Ln. 32, Sec. 1, Wenhua Rd., Banqiao Dist., New Taipei City 22055, Taiwan (R.O.C.)"
"70530565","東比貿易有限公司","E.WEST TAIWAN ENTERPRISE CO., LTD.","新北市淡水區中正路106號1樓","1 F., No. 106, Zhongzheng Rd., Tamsui Dist., New Taipei City 251018, Taiwan (R.O.C.)"
"70530684","康樂美興業股份有限公司","K.L.M. CO., LTD.","新北市永和區中山路1段238號","No. 238, Sec. 1, Zhongshan Rd., Yonghe Dist., New Taipei City 23444, Taiwan (R.O.C.)"
"70530713","忠釋實業股份有限公司","IN & OUT Bio Beauty Corp.","新竹市北區演藝路25號6樓","6 F., No. 25, Yanyi Rd., North Dist., Hsinchu City 30044, Taiwan (R.O.C.)"
"70530729","千松漁業股份有限公司","CHIN SONG FISHERY CO., LTD.","高雄市前鎮區凱旋三路45巷33弄8號","No. 8, Aly. 33, Ln. 45, Kaixuan 3rd Rd., Qianzhen Dist., Kaohsiung City 806010, Taiwan (R.O.C.)"
"70530848","方川科技工程有限公司","FAMTAS TECHNOLOGY CO., LTD.","新北市深坑區雲鄉路61巷8號","No. 8, Ln. 61, Yunxiang Rd., Shenkeng Dist., New Taipei City 22242, Taiwan (R.O.C.)"
"70530874","鎂豐家電企業有限公司","MEEL FENG INTERNATIONAL CO., LTD.","臺中市霧峰區吉峰路66號1樓","1 F., No. 66, Jifeng Rd., Wufeng Dist., Taichung City 41348, Taiwan (R.O.C.)"
"70530994","正茂食品有限公司","JEM-MAU FOOD LIMITED COMPANY","新北市三重區自強路4段10號","No. 10, Sec. 4, Ziqiang Rd., Sanchong Dist., New Taipei City 241061, Taiwan (R.O.C.)"
"70531023","元發電子股份有限公司","YUANFA ELECTRONICS CORPORATION","苗栗縣頭份市蘆竹里16鄰中華路430巷12號","No. 12, Ln. 430, Zhonghua Rd., 16th Neighborhood, Luzhu Vil., Toufen City, Miaoli County 35154, Taiwan (R.O.C.)"
"70531092","日新明和企業有限公司","NISHOW MEIWA CORPORATION","臺中市南屯區東興路一段351號1樓","1 F., No. 351, Sec. 1, Dongxing Rd., Nantun Dist., Taichung City 40854, Taiwan (R.O.C.)"
"70531121","信穎精密工業股份有限公司","HSING YING PRECISION INDUSTRY CORP.","臺中市烏日區三榮二路16號1樓","1 F., No. 16, Sanrong 2nd Rd., Wuri Dist., Taichung City 414010, Taiwan (R.O.C.)"
"70531229","永百翔股份有限公司","GROW ELECTRONICS CO., LTD.","桃園市中壢區篤行里華美一路27巷17號1樓","1 F., No. 17, Ln. 27, Huamei 1st Rd., Duxing Vil., Zhongli Dist., Taoyuan City 320037, Taiwan (R.O.C.)"
"70531396","昱樺開發有限公司","YU-HUA TECHNOLOGY CO., LTD.","苗栗縣苑裡鎮山柑里山柑六五之二五號","No. 65-25, Shangan, Shangan Vil., Yuanli Township, Miaoli County 35873, Taiwan (R.O.C.)"
"70531522","朔新企業有限公司","CHOICE FINISHING CO., LTD.","新北市樹林區味王街1號","No. 1, Weiwang St., Shulin Dist., New Taipei City 23872, Taiwan (R.O.C.)"
"70531564","茂偉機械有限公司","MAW WEI MACHINE CO., LTD.","新北市新莊區八德里八德街39號8樓","8 F., No. 39, Bade St., Bade Vil., Xinzhuang Dist., New Taipei City 24265, Taiwan (R.O.C.)"
"70531585","菁典有限公司","ELATE CO., LTD.","新北市新店區永業路4巷8號1樓","1 F., No. 8, Ln. 4, Yongye Rd., Xindian Dist., New Taipei City 23153, Taiwan (R.O.C.)"
"70531656","樺澎有限公司","HWA PENG CO., LTD.","彰化縣彰化市彰安里中正路二段574號2樓","2 F., No. 574, Sec. 2, Zhongzheng Rd., Zhang’an Vil., Changhua City, Changhua County 50048, Taiwan (R.O.C.)"
"70531749","璟昌企業股份有限公司","JIIN CHANG ENTERPRISE CORP.","雲林縣斗南鎮僑真里二重溝75之1號","No. 75-1, Erchonggou, Qiaozhen Vil., Dounan Township, Yunlin County 630043, Taiwan (R.O.C.)"
"70531945","藝強企業有限公司","TAIKI MUSICAL INSTRUMENT CORP.","高雄市大寮區三隆里三隆路167號1樓","1 F., No. 167, Sanlong Rd., Sanlong Vil., Daliao Dist., Kaohsiung City 831131, Taiwan (R.O.C.)"
"70532037","南星生化科技股份有限公司","SOUTH STAR BIO-CHEMICAL TECHNOLOGY CO., LTD.","臺中市太平區興隆路一段76巷59號1樓","1 F., No. 59, Ln. 76, Sec. 1, Xinglong Rd., Taiping Dist., Taichung City 41164, Taiwan (R.O.C.)"
"70532043","聖舶克實業有限公司","U PO CO INDUSTRIAL CO.,LTD.","雲林縣崙背鄉五魁村五常32-10號1樓","1 F., No. 32-10, Wuchang, Lunbei Township, Yunlin County 637106, Taiwan (R.O.C.)"
"70532079","遠承科技股份有限公司","EVER SUPP TECHNOLOGY CORP.","臺中市西區柳川東路二段100號5樓","5 F., No. 100, Sec. 2, Liuchuan E. Rd., West Dist., Taichung City 40344, Taiwan (R.O.C.)"
"70532085","圭泰企業有限公司","GREATIME ENTERPRISE CO., LTD.","新北市新莊區新泰路478號5樓","5 F., No. 478, Xintai Rd., Xinzhuang Dist., New Taipei City 242006, Taiwan (R.O.C.)"
"70532177","佳登非常照明有限公司","GUARDIAN EMERGENCY LIGHT CO., LTD.","桃園市桃園區鹽務路24之1號","No. 24-1, Yanwu Rd., Taoyuan Dist., Taoyuan City 33051, Taiwan (R.O.C.)"
"70532212","瑩綺有限公司","CHWY INDUSTRIAL CO., LTD.","桃園市桃園區北埔里瑞慶路391號","No. 391, Ruiqing Rd., Beipu Vil., Taoyuan Dist., Taoyuan City 33046, Taiwan (R.O.C.)"
"70532228","吉利展精機股份有限公司","CHILIKEN PRECISION TECHNOLOGY CO., LTD.","桃園市平鎮區民族路雙連二段118巷53弄48號","No. 48, Aly. 53, Ln. 118, Shuanglian Sec. 2, Minzu Rd., Pingzhen Dist., Taoyuan City 32451, Taiwan (R.O.C.)"
"70532233","力駿科技有限公司","POWER-V LTD.","嘉義縣民雄鄉西安村15鄰菜園4之3號","No. 4-3, Caiyuan, 15th Neighborhood, Minxiong Township, Chiayi County 62141, Taiwan (R.O.C.)"
"70532254","翰頡光學股份有限公司","HAN.JAYEE VISION CO., LTD.","新竹縣湖口鄉中正村中正路二段196號1樓","1F., NO. 196, SEC. 2, ZHONGZHENG RD., HUKOU TOWNSHIP, HSINCHU COUNTY 303116, TAIWAN (R.O.C.)"
"70532352","元帆行有限公司","SAIL GROWER CO., LTD.","臺南市南區喜北里喜樹路222巷18號","No. 18, Ln. 222, Xishu Rd., Xibei Vil., South Dist., Tainan City 70259, Taiwan (R.O.C.)"
"70532418","崴巨精密工業有限公司","WEI GIE PRECISION INDUSTRIAL CO., LTD.","新北市新莊區化成路375巷30號","No. 30, Ln. 375, Huacheng Rd., Xinzhuang Dist., New Taipei City 24253, Taiwan (R.O.C.)"
"70532445","才登企業有限公司","ADVANCE GLOBAL CO., LTD.","新北市板橋區中山路1段206巷109之3號","No. 109-3, Ln. 206, Sec. 1, Zhongshan Rd., Banqiao Dist., New Taipei City 22066, Taiwan (R.O.C.)"
"70532536","金維翔企業有限公司","JIN WEI XIANG ENTERPRISE CO., LTD.","臺中市潭子區新田里豐興路二段202之2號","No. 202-2, Sec. 2, Fengxing Rd., Xintian Vil., Tanzi Dist., Taichung City 42742, Taiwan (R.O.C.)"
"70532542","喬翎科技有限公司","GEORLIN TECHNOLOGY CO., LTD.","桃園市平鎮區龍恩里游泳路120巷3弄4號","No. 4, Aly. 3, Ln. 120, Youyong Rd., Long’en Vil., Pingzhen Dist., Taoyuan City 32469, Taiwan (R.O.C.)"
"70532578","饌師傅食品股份有限公司","CHUAN SHIH FU FOODS CO., LTD.","屏東縣九如鄉九明村九如路二段1巷25號","No. 25, Ln. 1, Sec. 2, Jiuru Rd., Jiuru Township, Pingtung County 90441, Taiwan (R.O.C.)"
"70532705","麗升股份有限公司","THE SUN CLOTHES INTERNATIONAL CO., LTD.","彰化縣埤頭鄉崙腳村興工路55號","No. 55, Xinggong Rd., Lunjiau Vil., Pitou Township,  Changhua County 523056, Taiwan (R.O.C.)"
"70532711","得祐科技股份有限公司","EVERCOM COMMUNICATION TECHNOLOGY CO., LTD.","桃園市桃園區介新街108號","No. 108, Jiexin St., Taoyuan Dist., Taoyuan City 330043, Taiwan (R.O.C.)"
"70532732","麒滕企業有限公司","CHI TENG ENTERPRISE CO., LTD.","桃園市八德區大智里大智路138號10樓","10 F., No. 138, Dazhi Rd., Dazhi Vil., Bade Dist., Taoyuan City 33450, Taiwan (R.O.C.)"
"70532753","玥豪國際有限公司","CHAI YUNG CO., LTD.","臺中市大肚區營埔里營埔一街412號1樓","1 F., No. 412, Yingpu 1st St., Yingpu Vil., Dadu Dist., Taichung City 43245, Taiwan (R.O.C.)"
"70532917","雅瑪國際有限公司","ARC MASK TECH CO., LTD.","桃園市蘆竹區五福一路32巷11號","No. 11, Ln. 32, Wufu 1st Rd., Luzhu Dist., Taoyuan City 33850, Taiwan (R.O.C.)"
"70533090","禾運音響股份有限公司","HE,YUN AUDIO CO., LTD.","新北市土城區中華路1段199之2號","No. 199-2, Sec. 1, Zhonghua Rd., Tucheng Dist., New Taipei City 23666, Taiwan (R.O.C.)"
"70533107","銓太有限公司","CHYUAN TAI CO., LTD.","新北市新店區安民街380號","No. 380, Anmin St., Xindian Dist., New Taipei City 23159, Taiwan (R.O.C.)"
"70533140","旻宗國際貿易有限公司","MING-TSUNG INTERNATIONAL CO., LTD.","臺中市太平區旱溪東路一段600號","No. 600, Sec. 1, Hanxi E. Rd., Taiping Dist., Taichung City 41175, Taiwan (R.O.C.)"
"70533227","原記州企業有限公司","YUAN CHI CHOU ENTERPRISE CO., LTD.","彰化縣花壇鄉中庄村中山路一段12巷57號","No. 57, Ln. 12, Sec. 1, Zhongshan Rd., Huatan Township, Changhua County 50343, Taiwan (R.O.C.)"
"70533232","加琪精密股份有限公司","MMT PRECISION CORPORATION","臺北市大安區敦化南路2段182號8樓之1","8F.-1, No. 182, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 10669, Taiwan (R.O.C.)"
"70533459","朋達國際股份有限公司","PANDA WORLD CO., LTD.","臺中市烏日區溪埧里溪南路一段350號1樓","1 F., No. 350, Sec. 1, Xinan Rd., Xiju Vil., Wuri Dist., Taichung City 414019, Taiwan (R.O.C.)"
"70533492","朱頭皮音樂有限公司","PIGHEADSKIN  MUSIC  CO.,  LTD.","新北市中和區保健路一○六巷三二號三樓","3 F., No. 32, Ln. 106, Baojian Rd., Zhonghe Dist., New Taipei City 23573, Taiwan (R.O.C.)"
"70533541","生產線精密機械有限公司","Production Line Machinery CO., Ltd.","臺中市潭子區聚興里豐興路一段350巷2之2號1樓","1 F., No. 2-2, Ln. 350, Sec. 1, Fengxing Rd., Juxing Vil., Tanzi Dist., Taichung City 42743, Taiwan (R.O.C.)"
"70533628","超駒實業有限公司","Chaohao Small Bus Rental Co., Ltd.","新北市新莊區中平路46巷9號3樓","3 F., No. 9, Ln. 46, Zhongping Rd., Xinzhuang Dist., New Taipei City 24249, Taiwan (R.O.C.)"
"70533768","高盟儀表企業有限公司","GAOMENG INSTRUMENT CO., LTD.","雲林縣水林鄉車港村6鄰車巷口49號","No. 49, Chexiangkou, 6th Neighborhood, Shuilin Township, Yunlin County 65244, Taiwan (R.O.C.)"
"70533839","虹泰室內裝修設計有限公司","BEST & BASIC SPACE DESIGN CO.","臺北市中正區重慶南路1段99號10樓之2","10F.-2, No. 99, Sec. 1, Chongqing S. Rd., Zhongzheng Dist., Taipei City 10045, Taiwan (R.O.C.)"
"70533866","永富興科技股份有限公司","YUNG FU SHING TECHNOLOGY CO., LTD.","屏東縣屏東市前進里園西街18號","No. 18, Yuanxi St., Qianjin Vil., Pingtung City,  Pingtung County 900, Taiwan (R.O.C.)"
"70533871","貝克立機械有限公司","BEI KER LI MACHINERY CO., LTD.","臺中市霧峰區四德里四德北路28之2號","No. 28-2, Side N. Rd., Side Vil., Wufeng Dist., Taichung City 413011, Taiwan (R.O.C.)"
"70533893","弘輝科技有限公司","HONG HUI TECHNOLOGY CO., LTD.","新北市中和區圓通路305巷5弄76號4樓","4 F., No. 76, Aly. 5, Ln. 305, Yuantong Rd., Zhonghe Dist., New Taipei City 235603, Taiwan (R.O.C.)"
"70534008","耀源興業有限公司","GOLD CLAW INDUSTRIAL CO., LTD.","新北市板橋區文化路2段410巷2弄22號14樓之1","14F.-1, No. 22, Aly. 2, Ln. 410, Sec. 2, Wenhua Rd., Banqiao Dist., New Taipei City 22044, Taiwan (R.O.C.)"
"70534014","台灣旭化成電子股份有限公司","ASAHI KASEI EMD TAIWAN CORPORATION","新竹縣竹北市嘉豐十一路一段100號8樓之2","8F.-2, No. 100, Sec. 1,  Jiafeng 11th Rd., Zhubei City,  Hsinchu County 302052, Taiwan (R.O.C.)"
"70534083","富誠紙器有限公司","FU CHENG PAPER CO., LTD.","新北市中和區建一路139號","No. 139, Jian 1st Rd., Zhonghe Dist., New Taipei City 235045, Taiwan (R.O.C.)"
"70534112","友俊工業股份有限公司","Q-NUTS INDUSTRIAL CORP.","臺南市仁德區二行里二仁路一段315巷193之1號","No. 193-1, Ln. 315, Sec. 1, Erren Rd., Erxing Vil., Rende Dist., Tainan City 71755, Taiwan (R.O.C.)"
"70534458","丹鐠實業有限公司","MONOPOLY-TECH INDUSTRY CO., LTD.","新北市樹林區俊安街24巷10弄8號","No. 8, Aly. 10, Ln. 24, Jun’an St., Shulin Dist., New Taipei City 23865, Taiwan (R.O.C.)"
"70534479","克利富印刷有限公司","KE LI FU LTD.","高雄市小港區崇明街10巷3號","No. 3, Ln. 10, Chongming St., Xiaogang Dist., Kaohsiung City 81245, Taiwan (R.O.C.)"
"70534513","聚威精密工業股份有限公司","CHU WAY PRECISION INDUSTRY CO., LTD.","新北市土城區中央路2段390巷23號","No. 23, Ln. 390, Sec. 2, Zhongyang Rd., Tucheng Dist., New Taipei City 23669, Taiwan (R.O.C.)"
"70534529","仲達室內裝修工程有限公司","JONG DAY FURNITURE CO., LTD.","臺北市中正區中華路2段443巷45號1樓","1 F., No. 45, Ln. 443, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City 10072, Taiwan (R.O.C.)"
"70534540","甲樂立有限公司","JOLLY LIMITED CORP.","新北市三重區三和路4段262號","No. 262, Sec. 4, Sanhe Rd., Sanchong Dist., New Taipei City 241069, Taiwan (R.O.C.)"
"70534598","宙亞國際股份有限公司","UNIVERSAL ASIA TECHNOLOGY COMPANY","新北市板橋區雙十路2段79號2樓","2 F., No. 79, Sec. 2, Shuangshi Rd., Banqiao Dist., New Taipei City 22043, Taiwan (R.O.C.)"
"70534703","甫剛有限公司","MATRIX METALS CORPORATION","臺南市新營區民榮里裕民路60號1樓","1 F., No. 60, Yumin Rd., Minrong Vil., Xinying Dist., Tainan City 730021, Taiwan (R.O.C.)"
"70534794","竣謚國際股份有限公司","INSURTECH INTERNATIONAL CORPORATION","新北市新莊區中安街1號5樓之2","5F.-2, No. 1, Zhong’an St., Xinzhuang Dist., New Taipei City 24245, Taiwan (R.O.C.)"
"70534817","穎信實業有限公司","JERRY METAL INDUSTRIAL CO., LTD.","臺中市東區東英里十甲東路459號1樓","1 F., No. 459, Shijia E. Rd., Dongying Vil., East Dist., Taichung City 401018, Taiwan (R.O.C.)"
"70534859","鉅超國際開發有限公司","JUIH CHAU CO., LTD.","臺南市仁德區德崙路21巷36號11樓之2","11 F.-2, No. 36, Ln. 21, Delun Rd., Rende Dist., Tainan City 717608, Taiwan (R.O.C.)"
"70534957","亙瑄有限公司","GENG SHIUAN CO., LTD.","高雄市大寮區大寮路400巷36號","No. 36, Ln. 400, Daliao Rd., Daliao Dist., Kaohsiung City 83161, Taiwan (R.O.C.)"
"70534978","捷宏國際有限公司","SKY 2000 INT'L CO., LTD.","臺南市永康區民族路465巷12弄6號","No. 6, Aly. 12, Ln. 465, Minzu Rd., Yongkang Dist., Tainan City 710021, Taiwan (R.O.C.)"
"70535007","遠鋼企業有限公司","FAR STEEL ENTERPRISE CO., LTD.","臺南市安平區石門里安平路606巷43號1樓","1 F., No. 43, Ln. 606, Anping Rd., Shimen Vil., Anping Dist., Tainan City 70849, Taiwan (R.O.C.)"
"70535013","誠州電子有限公司","SINCERE STATE ELECTRONICS CO., LTD.","新北市中和區立德街123號4樓","4 F., No. 123, Lide St., Zhonghe Dist., New Taipei City 235602, Taiwan (R.O.C.)"
"70535029","崇泰國際有限公司","GEMY CO., LTD.","桃園市中壢區振興里龍陵路247號1樓","1 F., No. 247, Longling Rd., Zhenxing Vil., Zhongli Dist., Taoyuan City 32096, Taiwan (R.O.C.)"
"70535105","頂傑管理顧問股份有限公司","T & J CONSULTING INC.","新北市新莊區新興街31巷1號3樓","3 F., No. 1, Ln. 31, Xinxing St., Xinzhuang Dist., New Taipei City 24244, Taiwan (R.O.C.)"
"70535203","茂馳科技有限公司","MOUZ CO., LTD.","新北市汐止區中興路22號5樓之5","5F.-5, No. 22, Zhongxing Rd., Xizhi Dist., New Taipei City 22161, Taiwan (R.O.C.)"
"70535219","台灣共和國際有限公司","TAIWAN REPUBLIC INTERNATIONAL CO., LTD.","臺北市大安區忠孝東路4段320號2樓","2 F., No. 320, Sec. 4, Zhongxiao E. Rd., Da'an Dist., Taipei City 106433, Taiwan (R.O.C.)"
"70535251","鉅坤科技股份有限公司","NETWELL TECHNOLOGY CO., LTD.","臺北市大同區民族西路74號1樓","1 F., No. 74, Minzu W. Rd., Datong Dist., Taipei City 103037, Taiwan (R.O.C.)"
"70535323","台灣索道有限公司","TAIROPE INTERNATIONAL CO., LTD.","臺北市信義區永吉路350號5樓之2","5F.-2, No. 350, Yongji Rd., Xinyi Dist., Taipei City 11068, Taiwan (R.O.C.)"
"70535338","鼎泰鑫管理顧問股份有限公司","GOLDEN TOP CONSULTING CO., LTD.","臺北市松山區敦化北路102號7樓","7 F., No. 102, Dunhua N. Rd., Songshan Dist., Taipei City 105405, Taiwan (R.O.C.)"
"70535344","網路中文資訊股份有限公司","Net Chinese Co., Ltd.","臺北市中山區中山北路2段46號12樓","12 F., No. 46, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10448, Taiwan (R.O.C.)"
"70535365","金理想事業有限公司","GOLD IDEAL INDUSTRY CO., LTD.","臺中市沙鹿區鹿峰里中山路588之4號","No. 588-4, Zhongshan Rd., Lufeng Vil., Shalu Dist., Taichung City 433107, Taiwan (R.O.C.)"
