"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"62236006","台灣棉紙廠股份有限公司","TAIWAN HANDMADE PAPER MANUFACTORY CO., LTD.","臺北市士林區延平北路6段258巷32號4樓","4 F., No. 32, Ln. 258, Sec. 6, Yanping N. Rd., Shilin Dist., Taipei City 11172, Taiwan (R.O.C.)"
"62236300","台灣佳美工股份有限公司","TAIWAN CHEMI-CON CORPORATION","南投縣埔里鎮水頭里隆生路87號之1","No. 87-1, Longsheng Rd., Shuitou Vil., Puli Township, Nantou County 54548, Taiwan (R.O.C.)"
"62236940","旺昌國際有限公司","WANG CHANG GLOBAL CO., LTD.","臺中市太平區新吉里新吉路56號7樓之1","7 F.-1, No. 56, Xinji Rd., Xinji Vil., Taiping Dist., Taichung City 411037, Taiwan (R.O.C.)"
"62245379","一偲空間設計有限公司","S.Youngbike Collection Limited","臺中市北屯區平安里熱河路二段73號8樓","8 F., No. 73, Sec. 2, Rehe Rd., Ping’an Vil., Beitun Dist., Taichung City 406018, Taiwan (R.O.C.)"
"62246118","雅硯室內裝修工程有限公司","YA YEN INTERIOR DESIGN CO.","臺中市南屯區永春東一路555號","No. 555, Yongchun E. 1st Rd., Nantun Dist., Taichung City 408428, Taiwan (R.O.C.)"
"62251239","小鹿媽媽有限公司","DEER MAMA CO., LTD.","臺中市西屯區河南路三段169號6樓之5","6F.-5, No. 169, Sec. 3, Henan Rd., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)"
"62253308","新亞瑞光學股份有限公司","EUROPETEC ASIA INTERNATIONAL INC.","",""
"62254806","華商國際貿易有限公司","CHINESE BUSINESS INTERNATIONAL CO., LTD.","臺中市北屯區軍功里松竹路一段939號22樓之1","22F.-1, No. 939, Sec. 1, Songzhu Rd., Jungong Vil., Beitun Dist., Taichung City 40643, Taiwan (R.O.C.)"
"62255170","宥威科技有限公司","You wei Technology Co., Ltd.","臺中市西屯區潮洋里市政北二路413號1樓","1 F., No. 413, Shizheng N. 2nd Rd., Chaoyang Vil., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)"
"62259008","千頃第國際興業有限公司","CHIVALRY GLOBAL INTERNATIONAL CO., LTD.","臺中市西屯區逢明街29巷10號11樓之2","11F.-2, No. 10, Ln. 29, Fengming St., Xitun Dist., Taichung City 40744, Taiwan (R.O.C.)"
"62259133","太禾科國際事業有限公司","J'Z SPORTS CO., LTD","臺中市西屯區烈美街115號1樓","1 F., No. 115, Liemei St., Xitun Dist., Taichung City 40741, Taiwan (R.O.C.)"
"62264635","豐岳有限公司","FENG YUE CO., LTD.","臺中市豐原區水源路115巷68弄27號","No. 27, Aly. 68, Ln. 115, Shuiyuan Rd., Fengyuan Dist., Taichung City 420084, Taiwan (R.O.C.)"
"62305903","速邑國際有限公司","SU YI INTERNATIONAL DRIFTING RACE TRACK CO., LTD.","臺中市北屯區民政里苧園巷43號","No. 43, Zhuyuan Ln., Minzheng Vil., Beitun Dist., Taichung City 40661, Taiwan (R.O.C.)"
"62501905","華泰豐國際貿易有限公司","HUA TAI FENG INTERNATIONAL TRADING CO., LTD.","臺中市南屯區向心南路169巷26號","No. 26, Ln. 169, Xiangxin S. Rd., Nantun Dist., Taichung City 408009, Taiwan (R.O.C.)"
"62503404","經緯國際媒體有限公司","ASIA BIKEMEDIA CO., LTD.","臺中市西屯區惠來里市政北一路21號11樓之3","11F.-3, No. 21, Shizheng N. 1st Rd., Huilai Vil., Xitun Dist., Taichung City 40756, Taiwan (R.O.C.)"
"62505108","友緣有限公司","FRIENDZONE CO., LTD.","臺中市西屯區福雅路128巷32號2樓","2 F., No. 32, Ln. 128, Fuya Rd., Xitun Dist., Taichung City 407005, Taiwan (R.O.C.)"
"62508013","德特環球資源有限公司","OTC Global LTD.","臺中市西屯區市政北二路236號27樓之1","27 F.-1, No. 236, Shizheng N. 2nd Rd., Xitun Dist., Taichung City 407607, Taiwan (R.O.C.)"
"62508323","祿得國際有限公司","LOADSTARR'S INC.","臺中市北屯區陳平路65巷123弄2號4樓之1","4F.-1, No. 2, Aly. 123, Ln. 65, Chenping Rd., Beitun Dist., Taichung City 40677, Taiwan (R.O.C.)"
"62514113","永森工業社","GREEN KINGDOM INDUSTRIAL COMPANY","南投縣竹山鎮中崎里集山路三段一四六五號","No. 1465, Sec. 3, Jishan Rd., Zhongqi Vil., Zhushan Township, Nantou County 55762, Taiwan (R.O.C.)"
"62517104","無事嚴選食材有限公司","Wu Shih Food Co., Ltd","臺中市西屯區何仁里天水西一街37-2號1樓","1 F., No. 37-2, Tianshui W. 1st St., Heren Vil., Xitun Dist., Taichung City 40748, Taiwan (R.O.C.)"
"62524365","和葳有限公司","HUO WEI CO., LTD.","臺中市北區賴村里中清路一段372號4樓","4 F., No. 372, Sec. 1, Zhongqing Rd., Laicun Vil., North Dist., Taichung City 40462, Taiwan (R.O.C.)"
"62525505","竹山鎮農會","CHU SHAN TOWN FARMERS ASSOCIATION","南投縣竹山鎮下橫街３８號","NO.38, XIAHENG ST., ZHUSHAN TOWNSHIP, NANTOU COUNTY 55745, TAIWAN (R.O.C.)"
"62525603","竹山製糖股份有限公司","CHUSHAN SUGAR CO., LTD.","南投縣竹山鎮集山路3段1671號","No. 1671, Sec. 3, Jishan Rd., Zhushan Township, Nantou County 55762, Taiwan (R.O.C.)"
"62528307","原資系統整合股份有限公司","Rdata System Co., Ltd.","臺中市北屯區仁美里昌平路二段50之6巷2弄27之2號","No. 27-2, Aly. 2, Ln. 50-6, Sec. 2, Changping Rd., Renmei Vil., Beitun Dist., Taichung City 406047, Taiwan (R.O.C.)"
"62529729","高峰生物科技股份有限公司","TOP Biological Technology Company Limited","臺中市西區土庫里忠明南路497號20樓","20 F., No. 497, Zhongming S. Rd., Tuku Vil., West Dist., Taichung City 40347, Taiwan (R.O.C.)"
"62530205","浤順有限公司","HUNG ZHUYIN Co., Ltd.","臺中市龍井區忠和里海尾路278巷33弄8號1樓","1 F., No. 8, Aly. 33, Ln. 278, Haiwei Rd., Zhonghe Vil., Longjing Dist., Taichung City 434008, Taiwan (R.O.C.)"
"62536812","瑞維有限公司","Rivi Foods Trading Company Limited","臺中市大雅區六寶里中清路四段831巷21號","No. 21, Ln. 831, Sec. 4, Zhongqing Rd., Liubao Vil., Daya Dist., Taichung City 428008, Taiwan (R.O.C.)"
"62536926","天香農產品科技有限公司","TIAN SHIANG natural farm Company","臺中市沙鹿區六路里臺灣大道六段938號1樓","1 F., No. 938, Sec. 6, Taiwan Blvd., Liulu Vil., Shalu Dist., Taichung City 43342, Taiwan (R.O.C.)"
"62540007","立江崴貿易有限公司","LI JIANG WEI TRADING CO., LTD.","臺中市大雅區橫山里永和路112之29號","No. 112-29, Yonghe Rd., Hengshan Vil., Daya Dist., Taichung City 42877, Taiwan (R.O.C.)"
"62540512","元隆鍛造模具有限公司","Yuanlong Mould Co., Ltd.","臺中市太平區平安里鵬儀路214巷10號","No. 10, Ln. 214, Pengyi Rd., Ping’an Vil., Taiping Dist., Taichung City 41174, Taiwan (R.O.C.)"
"62540610","宏昌木材行","HUNG CHANG WOODWORK CO.","南投縣鹿谷鄉鹿谷村中正路二段三０二號","No. 302, Sec. 2,  Zhongzheng Rd., Lugu Vil., Lugu Township,  Nantou County 558003, Taiwan (R.O.C.)"
"62540908","歐森力有限公司","Osenli Co., Ltd.","臺中市大雅區橫山里永和路117之11號","No. 117-11, Yonghe Rd., Hengshan Vil., Daya Dist., Taichung City 428012, Taiwan (R.O.C.)"
"62543406","龍蝦小姐有限公司","LADY LOBSTER CO.,LTD","臺中市南屯區永定里永春東七路498號1樓","1 F., No. 498, Yongchun E. 7th Rd., Yongding Vil., Nantun Dist., Taichung City 40868, Taiwan (R.O.C.)"
"62544101","兆鋐永業有限公司","JH Group Motor kit CO., LTD.","臺中市太平區東光街46號","No. 46, Dongguang St., Taiping Dist., Taichung City 41173, Taiwan (R.O.C.)"
"62544904","歐米爾食品有限公司","OU MI ERH Food Co., Ltd","臺中市東區新庄里台中路107號2樓","2 F., No. 107, Taizhong Rd., Xinzhuang Vil., East Dist., Taichung City 40146, Taiwan (R.O.C.)"
"62550308","德士國際汽車有限公司","Text Motors Co., LTD.","臺中市北屯區中清路二段970號","No. 970, Sec. 2, Zhongqing Rd., Beitun Dist., Taichung City 40676, Taiwan (R.O.C.)"
"62554402","億立事業有限公司","YILI BUSINESS LTD.","臺中市南區德義里仁義街106號","No. 106, Renyi St., Deyi Vil., South Dist., Taichung City 402009, Taiwan (R.O.C.)"
"62557219","和順號","HOU SHUN STORE","南投縣竹山鎮竹山里雲林路公有消費市場內","Yunlin Rd., Zhushan Vil., Zhushan Township, Nantou County 557, Taiwan (R.O.C.)"
"62561403","利鴻機電股份有限公司","LIHUNG MACHINERY ELECTRIC CO., LTD.","臺中市潭子區潭秀里潭富路一段38號2樓","2 F., No. 38, Sec. 1, Tanfu Rd., Tanxiu Vil., Tanzi Dist., Taichung City 427014, Taiwan (R.O.C.)"
"62566505","金冠企業有限公司","JIN's Crown Enterprise Co., Ltd.","臺中市南屯區大墩東街15巷19號1樓","1 F., No. 19, Ln. 15, Dadun E. St., Nantun Dist., Taichung City 40857, Taiwan (R.O.C.)"
"62567005","精峰工業股份有限公司","Apeiron Fabrication Co., Ltd.","臺中市太平區長億里長億東三街70巷42號1樓","1 F., No. 42, Ln. 70, Changyi E. 3rd St., Changyi Vil., Taiping Dist., Taichung City 411003, Taiwan (R.O.C.)"
"62571107","沂沅園國際事業有限公司","yi-yuan hardware CO., LTD.","臺中市太平區樹孝路274巷9弄13號6樓","6 F., No. 13, Aly. 9, Ln. 274, Shuxiao Rd., Taiping Dist., Taichung City 411029, Taiwan (R.O.C.)"
"62571606","有點藍有限公司","KIND OF BLUE LTD.","臺中市西區美村路一段564巷12號1樓","1 F., No. 12, Ln. 564, Sec. 1, Meicun Rd., West Dist., Taichung City 40347, Taiwan (R.O.C.)"
"62577003","京太吉貿易有限公司","JING TAI JI TRADING LTD.","臺中市北屯區陳平一街36巷6號2樓之2","2 F.-2, No. 6, Ln. 36, Chenping 1st St., Beitun Dist., Taichung City 406038, Taiwan (R.O.C.)"
"62577405","和宥科技有限公司","He Yu Technology Co., Ltd.","臺中市北區立人里陝西三街5號1樓","1 F., No. 5, Shanxi 3rd St., Liren Vil., North Dist., Taichung City 40460, Taiwan (R.O.C.)"
"62587500","鑫德機械有限公司","sheenpack machinery co., ltd.","臺中市大里區大元里國中一路46巷33號1樓","1 F., No. 33, Ln. 46, Guozhong 1st Rd., Dayuan Vil., Dali Dist., Taichung City 41263, Taiwan (R.O.C.)"
"62600715","歐馬國際車業有限公司","O-MA Auto Consulting CO., LTD.","臺中市西屯區龍潭里市政南一路365號","No. 365, Shizheng S. 1st Rd., Longtan Vil., Xitun Dist., Taichung City 407028, Taiwan (R.O.C.)"
"62606339","昊元科技股份有限公司","How Yan Technology CO.,LTD","臺中市太平區永義路300號","No. 300, Yongyi Rd., Taiping Dist., Taichung City 411021, Taiwan (R.O.C.)"
"62607718","澄樹貿易有限公司","CHENG SHU TRADING CO., LTD","臺中市北屯區昌平路二段12之15巷22號1樓","1 F., No. 22, Ln. 12-15, Sec. 2, Changping Rd., Beitun Dist., Taichung City 406047, Taiwan (R.O.C.)"
"62610018","瑞喬國際有限公司","BLRNE INT'L CO., LTD.","臺中市西屯區潮洋里臺灣大道三段699號18樓之12","18 F.-12, No. 699, Sec. 3, Taiwan Blvd., Chaoyang Vil., Xitun Dist., Taichung City 407582, Taiwan (R.O.C.)"
"62610615","盛綱生物科技有限公司","SHENG GANG BIOTECH CO., LTD.","臺中市北屯區平福里崇德二路二段141號1樓","1 F., No. 141, Sec. 2, Chongde 2nd Rd., Pingfu Vil., Beitun Dist., Taichung City 40653, Taiwan (R.O.C.)"
"62612901","瑞準科技股份有限公司","AccuSensing Technology Co., LTD.","新北市林口區仁愛路2段490號12樓之9","12F.-9, No. 490, Sec. 2, Ren’ai Rd., Linkou Dist., New Taipei City 24449, Taiwan (R.O.C.)"
"62620108","興邦生物科技股份有限公司","HSING BANG BIOTECHNOLOGY CO., LTD.","臺中市西屯區逢福里河南路二段262號7樓之10","7F.-10, No. 262, Sec. 2, Henan Rd., Fengfu Vil., Xitun Dist., Taichung City 40744, Taiwan (R.O.C.)"
"62620634","立新多媒體有限公司","LI XIN MULTIMEDIA CO., LTD.","臺中市北屯區仁和里崇德十路一段516號","No. 516, Sec. 1, Chongde 10th Rd., Renhe Vil., Beitun Dist., Taichung City 406033, Taiwan (R.O.C.)"
"62621900","柏伶國際行銷股份有限公司","Pao Ling International Marketing Co., LTD.","臺中市大里區瑞城里34鄰瑞城一街139號","No. 139, Ruicheng 1st St., 34th Neighborhood, Ruicheng Vil., Dali Dist., Taichung City 41272, Taiwan (R.O.C.)"
"62632202","宇德精密股份有限公司","Uni-tech Precision Co., Ltd.","臺中市神岡區神洲里豐洲路960巷48號","No. 48, Ln. 960, Fengzhou Rd., Shenzhou Vil., Shengang Dist., Taichung City 429009, Taiwan (R.O.C.)"
"62632603","廣興茶城","GUANG SHING TEA HOUSE","南投縣鹿谷鄉廣興村中正一路三號","No. 3, Zhongzheng 1st Rd., Lugu Township, Nantou County 55843, Taiwan (R.O.C.)"
"62640202","永豐泰實業股份有限公司","Wing Fung Thai Industrial Co., Ltd.","臺中市西屯區朝富路162號","No. 162, Chaofu Rd., Xitun Dist., Taichung City 407024, Taiwan (R.O.C.)"
"62643209","儒依有限公司","ROAD YI ENTERPRISE CO., LTD.","臺中市潭子區中興北路25號2樓","2 F., No. 25, Zhongxing N. Rd., Tanzi Dist., Taichung City 42745, Taiwan (R.O.C.)"
"62647922","高智美科技股份有限公司","PERFASHIONTECH CORP.","臺中市北區光大里五權路327號5樓","5 F., No. 327, Wuquan Rd., Guangda Vil., North Dist., Taichung City 404007, Taiwan (R.O.C.)"
"62652712","臺灣高田股份有限公司","TAKATA & CO., TAIWAN LTD.","南投縣竹山鎮延祥里集山路3段305號","No. 305, Sec. 3, Jishan Rd., Yanxiang Vil., Zhushan Township, Nantou County 55779, Taiwan (R.O.C.)"
"62658700","吳凡銅雕藝術有限公司","Wu Fan Copper Sculpture Art Co., Ltd.","臺中市北屯區文心路四段731號1樓","1 F., No. 731, Sec. 4, Wenxin Rd., Beitun Dist., Taichung City 40654, Taiwan (R.O.C.)"
"62666808","亞大國際企業股份有限公司","CREATIF ENTERPRISE CO., LTD.","臺中市西屯區大河里甘河路46號1樓","1 F., No. 46, Ganhe Rd., Dahe Vil., Xitun Dist., Taichung City 407039, Taiwan (R.O.C.)"
"62667617","萊恩醫療器材有限公司","RYAN MEDICAL MATERIAL CO., LTD.","臺中市大里區東湖里中興路一段159之1號3樓","3 F., No. 159-1, Sec. 1, Zhongxing Rd., Donghu Vil., Dali Dist., Taichung City 412031, Taiwan (R.O.C.)"
"62673300","億林國際生物科技有限公司","Asklepios Biotech Corporation Limited","臺中市北區山西路一段５１號十三樓之２","13 F.-2, No. 51, Sec. 1, Shanxi Rd., North Dist., Taichung City 404019, Taiwan (R.O.C.)"
"62905619","家泰企業社","JIA TAY ENTERPRISE CO.","臺南市佳里區東寧里延平路318號","No. 318, Yanping Rd., Dongning Vil., Jiali Dist., Tainan City 722001, Taiwan (R.O.C.)"
"62910113","昱勝企業社","IUN SHENG TRADE CO.","嘉義縣新港鄉月眉村月眉潭658號1樓","1 F., No. 658, Yuemeitan, Xingang Township, Chiayi County 61692, Taiwan (R.O.C.)"
"62910850","民新鞋行","YUN CHIA INTERNATIONAL DEVELOPMENT CO.","臺南市安南區溪墘里海佃路1段188巷19號1樓","1 F., No. 19, Ln. 188, Sec. 1, Haidian Rd., Xiqian Vil., Annan Dist., Tainan City 70970, Taiwan (R.O.C.)"
"62912908","友尚科技企業社","YOSUN WELDER TECH. CO.","臺南市新市區港墘里南港街85號1樓","1 F., No. 85, Nangang St., Gangqian Vil., Xinshi Dist., Tainan City 74442, Taiwan (R.O.C.)"
"62913250","駿昌企業社","JUN CHANG MACHINERY CO.","臺南市安定區南安里油車24之8號","No. 24-8, Youche, Nan’an Vil., Anding Dist., Tainan City 74549, Taiwan (R.O.C.)"
"62913998","信茂企業社","SIN MAOH CO.","高雄市大樹區檨腳里中興南路２巷３４之３號１樓","1 F., No. 34-3, Ln. 2, Zhongxing S. Rd., Shejiao Vil., Dashu Dist., Kaohsiung City 84047, Taiwan (R.O.C.)"
"62916658","原芳辣椒行","Yuan Fang Spicy Pepper Store","雲林縣口湖鄉謝厝村拔拉路42之12號1樓","1 F., No. 42-12, Bala, Kouhu Township, Yunlin County 653002, Taiwan (R.O.C.)"
"62917283","劉氏熱帶魚商行","LIU'S AQUARIUM CO.","臺南市仁德區仁義里中清路91號1樓","1 F., No. 91, Zhongqing Rd., Renyi Vil., Rende Dist., Tainan City 71753, Taiwan (R.O.C.)"
"62921771","森泰實業社","Sentai Industrial Society Co.","臺南市仁德區仁義里中清二街54號1樓","1 F., No. 54, Zhongqing 2nd St., Renyi Vil., Rende Dist., Tainan City 717013, Taiwan (R.O.C.)"
"62926712","福春企業社","FU CHUN XIE INDUSTRIES FIRM","屏東縣內埔鄉龍泉村原勝路185號","No. 185, Yuansheng Rd., Longquan Vil., Neipu Township,  Pingtung County 912010, Taiwan (R.O.C.)"
"62929746","昇暉企業社","SHENG WHUI COMPANY","臺南市南區松安里灣裡路282巷36弄27號2樓","2 F., No. 27, Aly. 36, Ln. 282, Wanli Rd., Song’an Vil., South Dist., Tainan City 702018, Taiwan (R.O.C.)"
"62930238","新岱昂實業社","SHIN TAI ANG ENTERPRISE CO.","臺南市歸仁區崙頂里成功路2段88巷15號2樓","2 F., No. 15, Ln. 88, Sec. 2, Chenggong Rd., Lunding Vil., Guiren Dist., Tainan City 711011, Taiwan (R.O.C.)"
"62933093","財團法人臺灣農漁會超市中心","SUPERMARKET OF TAIWAN AGRICULTURE AND FISHING CENTER","屏東縣麟洛鄉中山路１號","NO.1, ZHONGSHAN RD., LINLUO TOWNSHIP, PINGTUNG COUNTY 909, TAIWAN (R.O.C.)"
"62934699","金花實業行","GOLD FLOWER-ZHENG ENTERPRISE CO.","臺南市關廟區香洋里南雄路一段1159巷16號1樓","1 F., No. 16, Ln. 1159, Sec. 1, Nanxiong Rd., Xiangyang Vil., Guanmiao Dist., Tainan City 71842, Taiwan (R.O.C.)"
"62936654","協建企業社","XIE JIAN CO.","嘉義縣新港鄉宮前村嘉民路２５９巷８號１樓","1 F., No. 8, Ln. 259, Jiamin Rd., Xingang Township, Chiayi County 61642, Taiwan (R.O.C.)"
"62937627","國美企業社","KUO MEI MACHINERY LTD.","嘉義市西區翠岱里志昇街１１７號六樓","6 F., No. 117, Zhisheng St., Cuidai Vil., West Dist., Chiayi City 60055, Taiwan (R.O.C.)"
"62940257","貫利企業行","GUAN LEE ENTERPRISE CO.","高雄市鳳山區鳳東二街５１巷２號","No. 2, Ln. 51, Fengdong 2nd St., Fengshan Dist., Kaohsiung City 83042, Taiwan (R.O.C.)"
"62941241","富儷室內裝修企業社","FEBRUARY-PLANNERS CO.","臺中市西屯區上安里至善路90號12樓之2","12F.-2, No. 90, Zhishan Rd., Shang’an Vil., Xitun Dist., Taichung City 40745, Taiwan (R.O.C.)"
"62941973","魏文軒米舖","MR. WEI COMPANY","臺東縣池上鄉萬安村一鄰萬安一之二號一樓","1 F., No. 1-2, Wan’an, 1st Neighborhood, Chishang Township, Taitung County 95874, Taiwan (R.O.C.)"
"62952990","以利奧林企業社","ELLIOT ENTERPRISE CO.","屏東縣屏東市太平里青島街２３－１號１樓","1 F., No. 23-1, Qingdao St., Taiping Vil., Pingtung City, Pingtung County 900013, Taiwan (R.O.C.)"
"62955363","富盟企業社","FU MENG ENTERPRISE CO.","嘉義市西區福全里友愛路１２３巷１號一樓","1 F., No. 1, Ln. 123, You’ai Rd., Fuquan Vil., West Dist., Chiayi City 60088, Taiwan (R.O.C.)"
"62956525","保證責任嘉義縣梅山茶油生產合作社","Mei Shan Tea Seed Oil Manufactory Cooperation","嘉義縣梅山鄉中山路617號","NO.617, ZHONG SHAN RD., MEISHAN TOWNSHIP, CHIAYI COUNTY 603002, TAIWAN"
"62957171","允大企業行","YUN DA HEALTH CO.","臺南市南區金華里惠南街139號2樓（僅供辦公室使用）","2 F., No. 139, Huinan St., Jinhua Vil., South Dist., Tainan City 702009, Taiwan (R.O.C.)"
"62958848","立祥食品行","LEEH HUANG CO.","屏東縣屏東市新生里和生路一段９００號二樓","2 F., No. 900, Sec. 1, Hesheng Rd., Xinsheng Vil., Pingtung City, Pingtung County 90094, Taiwan (R.O.C.)"
"62962006","保證責任台南縣鰻蝦生產合作社","TAINAN COUNTY EEL & SHRIMP PRODUCER'S COOPERATION","臺南市關廟區五甲里南雄路一段７９８號２樓","2F., NO.798, SEC. 1, NANXIONG RD., GUANMIAO DIST., TAINAN CITY  718, TAIWAN (R.O.C.)"
"62962104","興泰畜牧場","SHING TAI FARM CO.","臺南市歸仁區八甲里大明街139巷37號","No. 37, Ln. 139, Daming St., Bajia Vil., Guiren Dist., Tainan City 71144, Taiwan (R.O.C.)"
"62964264","富聖塑膠企業社","SURPASS PLASTIC CO.","屏東縣萬丹鄉頂本路12巷51號","No. 51, Ln. 12, Dingben Rd., Wandan Township, Pingtung County 91350, Taiwan (R.O.C.)"
"62965398","地楷企業社","Dikai Co.","屏東縣竹田鄉大湖村太平路５６號一樓","1 F., No. 56, Taiping Rd., Zhutian Township, Pingtung County 911163, Taiwan (R.O.C.)"
"62969198","精準科技工業社","JING-JHUN TECHNOLOGY INDUSTRY CO.","高雄市岡山區華夏新村５１號１樓","1 F., No. 51, Huaxiaxincun, Gangshan Dist., Kaohsiung City 82054, Taiwan (R.O.C.)"
"62970420","筠薇行","YUN WEI BAIHUO CO.","屏東縣潮州鎮三共里朝昇路266號1樓","1 F., No. 266, Chaosheng Rd., Sangong Vil., Chaozhou Township, Pingtung County 920008, Taiwan (R.O.C.)"
"62970821","永鑫隔熱紙行","FOREVER XIN CO.","高雄市苓雅區凱旋三路541號1樓","1 F., No. 541, Kaixuan 3rd Rd., Lingya Dist., Kaohsiung City 80266, Taiwan (R.O.C.)"
"62971568","金利螺絲企業社","JIN LI SCREW ENTERPRISE CO.","嘉義縣太保市過溝里麻太路１９０號","No. 190, Matai Rd., Guogou Vil., Taibao City, Chiayi County 61253, Taiwan (R.O.C.)"
"62972187","大漢餐飲設備行","TA HAN FOODS DRINKS EQUIPMENT CO.","臺南市永康區甲頂里小北路36號1樓","1 F., No. 36, Xiaobei Rd., Jiading Vil., Yongkang Dist., Tainan City 71045, Taiwan (R.O.C.)"
"62974170","新利興業社","SHING-LI ENTERPRISE FIRM","高雄市路竹區華光路43號1樓","1 F., No. 43, Huaguang Rd., Luzhu Dist., Kaohsiung City 82149, Taiwan (R.O.C.)"
"62975874","新生代企業社","SIN SHENG DAI ENTERPRISE CO.","臺南市永康區王行里王行路35號1樓","1 F., No. 35, Wangxing Rd., Wangxing Vil., Yongkang Dist., Tainan City 71041, Taiwan (R.O.C.)"
"62977211","戀戀火燒島民宿","Sanasai Inn CO.","臺東縣綠島鄉南寮村漁港路一之八十號","No. 1-80, Fish Port, Ludao Township, Taitung County 95141, Taiwan (R.O.C.)"
"62977351","億豐企業行","YI-FENG CUTTING TOOLS ENTERPRISE CO.","臺南市北區成德里育德一街218號1樓（僅供辦公室使用）（營業場所面積：5平方公尺）","1 F., No. 218, Yude 1st St., Chengde Vil., North Dist., Tainan City 70465, Taiwan (R.O.C.)"
"62977768","蘇老爺手工健康本舖","YAYASU INTERNATIONAL ENTERPRISE CO.","高雄市鳥松區仁勇路181號1樓","1 F., No. 181, Renyong Rd., Niaosong Dist., Kaohsiung City 833, Taiwan (R.O.C.)"
"62979246","崴斯登科技企業社","WISDOM TECH KE CHI CO.","臺南市東區仁和里仁東街43號2樓","2 F., No. 43, Rendong St., Renhe Vil., East Dist., Tainan City 70174, Taiwan (R.O.C.)"
"62980010","惠駿企業社","HUEY JIUN COMPANY","臺南市新營區太北里太子宮5之14號2樓","2 F., No. 5-14, Taizigong, Taibei Vil., Xinying Dist., Tainan City 730022, Taiwan (R.O.C.)"
"62983001","兩角銀古早味冬瓜茶店","TWO SILVER CENTS TRADITIONAL WINTER MELON TEA SHOP","臺南市中西區天后里永福路2段227巷51號1樓","1 F., No. 51, Ln. 227, Sec. 2, Yongfu Rd., Tianhou Vil., West Central Dist., Tainan City 70048, Taiwan (R.O.C.)"
"62983467","順昌發不銹鋼行","SHUN CHANG FA STAINLESS STEEL CO.","高雄市大寮區大寮里大同街７９３巷３６號１樓（營業所在地僅供辦公連絡用）","1 F., No. 36, Ln. 793, Datong St., Daliao Vil., Daliao Dist., Kaohsiung City 83157, Taiwan (R.O.C.)"
"62983895","維多行","VIDOR CO.","高雄市大寮區翁園里翁園路５９之１０號１樓（停車空間不得使用）","1 F., No. 59-10, Wengyuan Rd., Wengyuan Vil., Daliao Dist., Kaohsiung City 83151, Taiwan (R.O.C.)"
"62986909","鴻陽企業社","HONG YANG SUN COMPANY","高雄市大社區神農里金龍路１３之３號１樓","1 F., No. 13-3, Jinlong Rd., Shennong Vil., Dashe Dist., Kaohsiung City 81547, Taiwan (R.O.C.)"
"62989130","鼎亨企業行","Diing Heng Screw Co.","高雄市路竹區民權路２４９號１樓","1 F., No. 249, Minquan Rd., Luzhu Dist., Kaohsiung City 82147, Taiwan (R.O.C.)"
"62989265","松桀企業社","SONG JIE PET SUPPLIES COMPANY","臺南市將軍區長榮里長榮18號1樓","1 F., No. 18, Changrong, Changrong Vil., Jiangjun Dist., Tainan City 72541, Taiwan (R.O.C.)"
"62989477","保證責任高雄市綠色農產運銷合作社","GUARANTEE RESPONSIBILITY KAOHSIUNG CITY GREEN AGRICULTURAL TRANSPORTATION AND MARKETING COOPERATIVE","高雄市內門區光興里菜公坑１９號","NO. 19, CAIGONGKENG, NEIMEN DIST., KAOHSIUNG CITY 845, TAIWAN (R.O.C.)"
"62989906","正和古建磚瓦行","JHENG HE CO.","高雄市鳳山區北門里鳳松路１５０之２號１樓（營業所在地僅供辦公連絡用）（騎樓處不得營業）","1 F., No. 150-2, Fengsong Rd., Beimen Vil., Fengshan Dist., Kaohsiung City 83062, Taiwan (R.O.C.)"
"62991282","維菖企業社","UYGUR PROSPEROUS ENTERPRISE CO.","臺南市仁德區中洲里中洲八街32巷21號1樓","1 F., No. 21, Ln. 32, Zhongzhou, Zhongzhou Vil., Rende Dist., Tainan City 71754, Taiwan (R.O.C.)"
"62991522","展毅企業社","Chan Yi Company","臺南市安南區東和里長和路1段823巷153弄25號","No. 25, Aly. 153, Ln. 823, Sec. 1, Changhe Rd., Donghe Vil., Annan Dist., Tainan City 70946, Taiwan (R.O.C.)"
"62992698","玖冠行","JOE GOOD CO.","臺南市永康區龍埔里永大路3段618巷5號1樓","1 F., No. 5, Ln. 618, Sec. 3, Yongda Rd., Longpu Vil., Yongkang Dist., Tainan City 71076, Taiwan (R.O.C.)"
"62993134","博成企業社","BO CHEN AUTOMATION ENTERPRISE CO.","嘉義縣大林鎮三村里潭墘１５之５號１樓","1 F., No. 15-5, Tanqian, Sancun Vil., Dalin Township, Chiayi County 62245, Taiwan (R.O.C.)"
"62996982","岱岩生化科技社","CROWN BIO TECH CO.","屏東縣屏東市中正里莊敬街２段１１３巷９號６樓之１","6 F.-1, No. 9, Ln. 113, Sec. 2, Zhuangjing St., Zhongzheng Vil., Pingtung City, Pingtung County 900030, Taiwan (R.O.C.)"
"62998969","大地工作坊","tati workshop","高雄市仁武區仁慈里澄新六街１８之１號１樓","1 F., No. 18-1, Chengxin 6th St., Renci Vil., Renwu Dist., Kaohsiung City 814022, Taiwan (R.O.C.)"
